date,tag,trend_score
2018-02-20,5-minute,44
2018-02-21,5-minute,39
2018-02-22,5-minute,0
2018-02-23,5-minute,38
2018-02-24,5-minute,58
2018-02-25,5-minute,58
2018-02-26,5-minute,59
2018-02-27,5-minute,54
2018-02-28,5-minute,52
2018-03-01,5-minute,0
2018-03-02,5-minute,71
2018-03-03,5-minute,52
2018-03-04,5-minute,45
2018-03-05,5-minute,38
2018-03-06,5-minute,0
2018-03-07,5-minute,40
2018-03-08,5-minute,54
2018-03-09,5-minute,63
2018-03-10,5-minute,90
2018-03-11,5-minute,51
2018-03-12,5-minute,34
2018-03-13,5-minute,43
2018-03-14,5-minute,64
2018-03-15,5-minute,57
2018-03-16,5-minute,0
2018-03-17,5-minute,86
2018-03-18,5-minute,52
2018-03-19,5-minute,47
2018-03-20,5-minute,0
2018-03-21,5-minute,82
2018-03-22,5-minute,43
2018-03-23,5-minute,53
2018-03-24,5-minute,55
2018-03-25,5-minute,72
2018-03-26,5-minute,50
2018-03-27,5-minute,42
2018-03-28,5-minute,58
2018-03-29,5-minute,54
2018-03-30,5-minute,65
2018-03-31,5-minute,87
2018-04-01,5-minute,64
2018-04-02,5-minute,66
2018-04-03,5-minute,0
2018-04-04,5-minute,67
2018-04-05,5-minute,51
2018-04-06,5-minute,64
2018-04-07,5-minute,40
2018-04-08,5-minute,83
2018-04-09,5-minute,49
2018-04-10,5-minute,0
2018-04-11,5-minute,46
2018-04-12,5-minute,47
2018-04-13,5-minute,86
2018-04-14,5-minute,47
2018-04-15,5-minute,76
2018-04-16,5-minute,71
2018-04-17,5-minute,40
2018-04-18,5-minute,53
2018-04-19,5-minute,42
2018-04-20,5-minute,74
2018-04-21,5-minute,55
2018-04-22,5-minute,61
2018-04-23,5-minute,48
2018-04-24,5-minute,51
2018-04-25,5-minute,49
2018-04-26,5-minute,51
2018-04-27,5-minute,52
2018-04-28,5-minute,59
2018-04-29,5-minute,64
2018-04-30,5-minute,41
2018-05-01,5-minute,0
2018-05-02,5-minute,62
2018-05-03,5-minute,48
2018-05-04,5-minute,50
2018-05-05,5-minute,65
2018-05-06,5-minute,55
2018-05-07,5-minute,55
2018-05-08,5-minute,0
2018-05-09,5-minute,48
2018-05-10,5-minute,53
2018-05-11,5-minute,47
2018-05-12,5-minute,45
2018-05-13,5-minute,83
2018-05-14,5-minute,38
2018-05-15,5-minute,76
2018-05-16,5-minute,52
2018-05-17,5-minute,35
2018-05-18,5-minute,58
2018-05-19,5-minute,63
2018-05-20,5-minute,40
2018-05-21,5-minute,43
2018-05-22,5-minute,55
2018-05-23,5-minute,53
2018-05-24,5-minute,58
2018-05-25,5-minute,70
2018-05-26,5-minute,98
2018-05-27,5-minute,76
2018-05-28,5-minute,78
2018-05-29,5-minute,56
2018-05-30,5-minute,55
2018-05-31,5-minute,0
2018-06-01,5-minute,53
2018-06-02,5-minute,95
2018-06-03,5-minute,100
2018-06-04,5-minute,45
2018-06-05,5-minute,82
2018-06-06,5-minute,46
2018-06-07,5-minute,50
2018-06-08,5-minute,64
2018-06-09,5-minute,86
2018-06-10,5-minute,78
2018-06-11,5-minute,45
2018-06-12,5-minute,56
2018-06-13,5-minute,37
2018-06-14,5-minute,83
2017-11-14,aajtak,7
2017-11-15,aajtak,7
2017-11-16,aajtak,7
2017-11-17,aajtak,7
2017-11-18,aajtak,8
2017-11-19,aajtak,6
2017-11-20,aajtak,7
2017-11-21,aajtak,7
2017-11-22,aajtak,8
2017-11-23,aajtak,7
2017-11-24,aajtak,7
2017-11-25,aajtak,7
2017-11-26,aajtak,6
2017-11-27,aajtak,7
2017-11-28,aajtak,7
2017-11-29,aajtak,7
2017-11-30,aajtak,7
2017-12-01,aajtak,24
2017-12-02,aajtak,8
2017-12-03,aajtak,6
2017-12-04,aajtak,8
2017-12-05,aajtak,9
2017-12-06,aajtak,9
2017-12-07,aajtak,8
2017-12-08,aajtak,8
2017-12-09,aajtak,11
2017-12-10,aajtak,7
2017-12-11,aajtak,8
2017-12-12,aajtak,8
2017-12-13,aajtak,8
2017-12-14,aajtak,12
2017-12-15,aajtak,8
2017-12-16,aajtak,8
2017-12-17,aajtak,8
2017-12-18,aajtak,71
2017-12-19,aajtak,8
2017-12-20,aajtak,8
2017-12-21,aajtak,8
2017-12-22,aajtak,8
2017-12-23,aajtak,10
2017-12-24,aajtak,7
2017-12-25,aajtak,8
2017-12-26,aajtak,9
2017-12-27,aajtak,7
2017-12-28,aajtak,8
2017-12-29,aajtak,8
2017-12-30,aajtak,7
2017-12-31,aajtak,6
2018-01-01,aajtak,7
2018-01-02,aajtak,9
2018-01-03,aajtak,10
2018-01-04,aajtak,8
2018-01-05,aajtak,8
2018-01-06,aajtak,8
2018-01-07,aajtak,6
2018-01-08,aajtak,7
2018-01-09,aajtak,6
2018-01-10,aajtak,7
2018-01-11,aajtak,6
2018-01-12,aajtak,8
2018-01-13,aajtak,7
2018-01-14,aajtak,6
2018-01-15,aajtak,7
2018-01-16,aajtak,7
2018-01-17,aajtak,7
2018-01-18,aajtak,7
2018-01-19,aajtak,8
2018-01-20,aajtak,9
2018-01-21,aajtak,6
2018-01-22,aajtak,7
2018-01-23,aajtak,9
2018-01-24,aajtak,9
2018-01-25,aajtak,11
2018-01-26,aajtak,11
2018-01-27,aajtak,10
2018-01-28,aajtak,7
2018-01-29,aajtak,8
2018-01-30,aajtak,7
2018-01-31,aajtak,13
2018-02-01,aajtak,30
2018-02-02,aajtak,9
2018-02-03,aajtak,9
2018-02-04,aajtak,7
2018-02-05,aajtak,7
2018-02-06,aajtak,8
2018-02-07,aajtak,8
2018-02-08,aajtak,8
2018-02-09,aajtak,8
2018-02-10,aajtak,10
2018-02-11,aajtak,8
2018-02-12,aajtak,8
2018-02-13,aajtak,8
2018-02-14,aajtak,7
2018-02-15,aajtak,9
2018-02-16,aajtak,9
2018-02-17,aajtak,8
2018-02-18,aajtak,6
2018-02-19,aajtak,8
2018-02-20,aajtak,8
2018-02-21,aajtak,8
2018-02-22,aajtak,8
2018-02-23,aajtak,8
2018-02-24,aajtak,9
2018-02-25,aajtak,16
2018-02-26,aajtak,21
2018-02-27,aajtak,22
2018-02-28,aajtak,46
2018-03-01,aajtak,9
2018-03-02,aajtak,6
2018-03-03,aajtak,29
2018-03-04,aajtak,9
2018-03-05,aajtak,9
2018-03-06,aajtak,8
2018-03-07,aajtak,9
2018-03-08,aajtak,9
2018-03-09,aajtak,10
2018-03-10,aajtak,8
2018-03-11,aajtak,8
2018-03-12,aajtak,9
2018-03-13,aajtak,9
2018-03-14,aajtak,43
2018-03-15,aajtak,9
2018-03-16,aajtak,10
2018-03-17,aajtak,10
2018-03-18,aajtak,8
2018-03-19,aajtak,10
2018-03-20,aajtak,9
2018-03-21,aajtak,8
2018-03-22,aajtak,8
2018-03-23,aajtak,16
2018-03-24,aajtak,10
2018-03-25,aajtak,8
2018-03-26,aajtak,8
2018-03-27,aajtak,9
2018-03-28,aajtak,10
2018-03-29,aajtak,9
2018-03-30,aajtak,10
2018-03-31,aajtak,10
2018-04-01,aajtak,9
2018-04-02,aajtak,17
2018-04-03,aajtak,10
2018-04-04,aajtak,9
2018-04-05,aajtak,16
2018-04-06,aajtak,14
2018-04-07,aajtak,17
2018-04-08,aajtak,8
2018-04-09,aajtak,9
2018-04-10,aajtak,12
2018-04-11,aajtak,9
2018-04-12,aajtak,10
2018-04-13,aajtak,10
2018-04-14,aajtak,10
2018-04-15,aajtak,8
2018-04-16,aajtak,9
2018-04-17,aajtak,9
2018-04-18,aajtak,8
2018-04-19,aajtak,9
2018-04-20,aajtak,9
2018-04-21,aajtak,10
2018-04-22,aajtak,7
2018-04-23,aajtak,9
2018-04-24,aajtak,8
2018-04-25,aajtak,14
2018-04-26,aajtak,9
2018-04-27,aajtak,10
2018-04-28,aajtak,8
2018-04-29,aajtak,7
2018-04-30,aajtak,8
2018-05-01,aajtak,8
2018-05-02,aajtak,8
2018-05-03,aajtak,8
2018-05-04,aajtak,8
2018-05-05,aajtak,8
2018-05-06,aajtak,7
2018-05-07,aajtak,13
2018-05-08,aajtak,11
2018-05-09,aajtak,10
2018-05-10,aajtak,8
2018-05-11,aajtak,9
2018-05-12,aajtak,11
2018-05-13,aajtak,8
2018-05-14,aajtak,10
2018-05-15,aajtak,100
2018-05-16,aajtak,27
2018-05-17,aajtak,19
2018-05-18,aajtak,18
2018-05-19,aajtak,38
2018-05-20,aajtak,9
2018-05-21,aajtak,11
2018-05-22,aajtak,9
2018-05-23,aajtak,12
2018-05-24,aajtak,10
2018-05-25,aajtak,12
2018-05-26,aajtak,11
2018-05-27,aajtak,9
2018-05-28,aajtak,9
2018-05-29,aajtak,10
2018-05-30,aajtak,9
2018-05-31,aajtak,25
2018-06-01,aajtak,11
2018-06-02,aajtak,10
2018-06-03,aajtak,8
2018-06-04,aajtak,9
2018-06-05,aajtak,9
2018-06-06,aajtak,9
2018-06-07,aajtak,12
2018-06-08,aajtak,9
2018-06-09,aajtak,10
2018-06-10,aajtak,8
2018-06-11,aajtak,9
2018-06-12,aajtak,12
2018-06-13,aajtak,12
2018-06-14,aajtak,11
2017-11-14,azhagu,43
2017-11-15,azhagu,31
2017-11-16,azhagu,29
2017-11-17,azhagu,33
2017-11-18,azhagu,34
2017-11-19,azhagu,32
2017-11-20,azhagu,37
2017-11-21,azhagu,52
2017-11-22,azhagu,45
2017-11-23,azhagu,48
2017-11-24,azhagu,56
2017-11-25,azhagu,64
2017-11-26,azhagu,58
2017-11-27,azhagu,53
2017-11-28,azhagu,51
2017-11-29,azhagu,51
2017-11-30,azhagu,48
2017-12-01,azhagu,55
2017-12-02,azhagu,52
2017-12-03,azhagu,47
2017-12-04,azhagu,36
2017-12-05,azhagu,46
2017-12-06,azhagu,46
2017-12-07,azhagu,50
2017-12-08,azhagu,57
2017-12-09,azhagu,62
2017-12-10,azhagu,54
2017-12-11,azhagu,50
2017-12-12,azhagu,55
2017-12-13,azhagu,54
2017-12-14,azhagu,50
2017-12-15,azhagu,51
2017-12-16,azhagu,50
2017-12-17,azhagu,40
2017-12-18,azhagu,43
2017-12-19,azhagu,44
2017-12-20,azhagu,44
2017-12-21,azhagu,50
2017-12-22,azhagu,56
2017-12-23,azhagu,51
2017-12-24,azhagu,40
2017-12-25,azhagu,48
2017-12-26,azhagu,55
2017-12-27,azhagu,40
2017-12-28,azhagu,42
2017-12-29,azhagu,42
2017-12-30,azhagu,54
2017-12-31,azhagu,33
2018-01-01,azhagu,29
2018-01-02,azhagu,36
2018-01-03,azhagu,39
2018-01-04,azhagu,38
2018-01-05,azhagu,40
2018-01-06,azhagu,42
2018-01-07,azhagu,32
2018-01-08,azhagu,35
2018-01-09,azhagu,36
2018-01-10,azhagu,38
2018-01-11,azhagu,54
2018-01-12,azhagu,47
2018-01-13,azhagu,42
2018-01-14,azhagu,30
2018-01-15,azhagu,25
2018-01-16,azhagu,27
2018-01-17,azhagu,34
2018-01-18,azhagu,39
2018-01-19,azhagu,47
2018-01-20,azhagu,52
2018-01-21,azhagu,40
2018-01-22,azhagu,33
2018-01-23,azhagu,39
2018-01-24,azhagu,40
2018-01-25,azhagu,47
2018-01-26,azhagu,50
2018-01-27,azhagu,50
2018-01-28,azhagu,44
2018-01-29,azhagu,37
2018-01-30,azhagu,42
2018-01-31,azhagu,39
2018-02-01,azhagu,41
2018-02-02,azhagu,45
2018-02-03,azhagu,57
2018-02-04,azhagu,48
2018-02-05,azhagu,47
2018-02-06,azhagu,55
2018-02-07,azhagu,55
2018-02-08,azhagu,56
2018-02-09,azhagu,75
2018-02-10,azhagu,72
2018-02-11,azhagu,46
2018-02-12,azhagu,50
2018-02-13,azhagu,59
2018-02-14,azhagu,54
2018-02-15,azhagu,66
2018-02-16,azhagu,69
2018-02-17,azhagu,77
2018-02-18,azhagu,57
2018-02-19,azhagu,56
2018-02-20,azhagu,70
2018-02-21,azhagu,75
2018-02-22,azhagu,62
2018-02-23,azhagu,72
2018-02-24,azhagu,72
2018-02-25,azhagu,49
2018-02-26,azhagu,64
2018-02-27,azhagu,78
2018-02-28,azhagu,59
2018-03-01,azhagu,59
2018-03-02,azhagu,63
2018-03-03,azhagu,66
2018-03-04,azhagu,54
2018-03-05,azhagu,53
2018-03-06,azhagu,62
2018-03-07,azhagu,59
2018-03-08,azhagu,57
2018-03-09,azhagu,66
2018-03-10,azhagu,59
2018-03-11,azhagu,55
2018-03-12,azhagu,58
2018-03-13,azhagu,71
2018-03-14,azhagu,90
2018-03-15,azhagu,89
2018-03-16,azhagu,94
2018-03-17,azhagu,100
2018-03-18,azhagu,67
2018-03-19,azhagu,68
2018-03-20,azhagu,71
2018-03-21,azhagu,68
2018-03-22,azhagu,64
2018-03-23,azhagu,75
2018-03-24,azhagu,96
2018-03-25,azhagu,68
2018-03-26,azhagu,65
2018-03-27,azhagu,85
2018-03-28,azhagu,82
2018-03-29,azhagu,73
2018-03-30,azhagu,76
2018-03-31,azhagu,97
2018-04-01,azhagu,74
2018-04-02,azhagu,70
2018-04-03,azhagu,75
2018-04-04,azhagu,82
2018-04-05,azhagu,65
2018-04-06,azhagu,81
2018-04-07,azhagu,80
2018-04-08,azhagu,69
2018-04-09,azhagu,46
2018-04-10,azhagu,53
2018-04-11,azhagu,58
2018-04-12,azhagu,48
2018-04-13,azhagu,52
2018-04-14,azhagu,50
2018-04-15,azhagu,50
2018-04-16,azhagu,43
2018-04-17,azhagu,45
2018-04-18,azhagu,47
2018-04-19,azhagu,41
2018-04-20,azhagu,37
2018-04-21,azhagu,55
2018-04-22,azhagu,28
2018-04-23,azhagu,45
2018-04-24,azhagu,37
2018-04-25,azhagu,34
2018-04-26,azhagu,29
2018-04-27,azhagu,37
2018-04-28,azhagu,53
2018-04-29,azhagu,49
2018-04-30,azhagu,39
2018-05-01,azhagu,42
2018-05-02,azhagu,57
2018-05-03,azhagu,49
2018-05-04,azhagu,54
2018-05-05,azhagu,53
2018-05-06,azhagu,39
2018-05-07,azhagu,49
2018-05-08,azhagu,44
2018-05-09,azhagu,35
2018-05-10,azhagu,37
2018-05-11,azhagu,41
2018-05-12,azhagu,62
2018-05-13,azhagu,49
2018-05-14,azhagu,40
2018-05-15,azhagu,47
2018-05-16,azhagu,42
2018-05-17,azhagu,49
2018-05-18,azhagu,65
2018-05-19,azhagu,60
2018-05-20,azhagu,34
2018-05-21,azhagu,54
2018-05-22,azhagu,50
2018-05-23,azhagu,42
2018-05-24,azhagu,52
2018-05-25,azhagu,49
2018-05-26,azhagu,51
2018-05-27,azhagu,58
2018-05-28,azhagu,43
2018-05-29,azhagu,45
2018-05-30,azhagu,46
2018-05-31,azhagu,51
2018-06-01,azhagu,49
2018-06-02,azhagu,55
2018-06-03,azhagu,47
2018-06-04,azhagu,40
2018-06-05,azhagu,44
2018-06-06,azhagu,47
2018-06-07,azhagu,47
2018-06-08,azhagu,51
2018-06-09,azhagu,52
2018-06-10,azhagu,42
2018-06-11,azhagu,42
2018-06-12,azhagu,51
2018-06-13,azhagu,58
2018-06-14,azhagu,61
2017-11-14,channel,49
2017-11-15,channel,47
2017-11-16,channel,45
2017-11-17,channel,47
2017-11-18,channel,62
2017-11-19,channel,59
2017-11-20,channel,51
2017-11-21,channel,45
2017-11-22,channel,45
2017-11-23,channel,54
2017-11-24,channel,47
2017-11-25,channel,59
2017-11-26,channel,59
2017-11-27,channel,47
2017-11-28,channel,47
2017-11-29,channel,51
2017-11-30,channel,49
2017-12-01,channel,49
2017-12-02,channel,56
2017-12-03,channel,58
2017-12-04,channel,45
2017-12-05,channel,47
2017-12-06,channel,49
2017-12-07,channel,51
2017-12-08,channel,60
2017-12-09,channel,58
2017-12-10,channel,59
2017-12-11,channel,46
2017-12-12,channel,48
2017-12-13,channel,50
2017-12-14,channel,46
2017-12-15,channel,47
2017-12-16,channel,53
2017-12-17,channel,60
2017-12-18,channel,49
2017-12-19,channel,47
2017-12-20,channel,47
2017-12-21,channel,44
2017-12-22,channel,49
2017-12-23,channel,54
2017-12-24,channel,62
2017-12-25,channel,54
2017-12-26,channel,50
2017-12-27,channel,49
2017-12-28,channel,47
2017-12-29,channel,52
2017-12-30,channel,56
2017-12-31,channel,62
2018-01-01,channel,79
2018-01-02,channel,56
2018-01-03,channel,69
2018-01-04,channel,69
2018-01-05,channel,60
2018-01-06,channel,60
2018-01-07,channel,66
2018-01-08,channel,66
2018-01-09,channel,57
2018-01-10,channel,54
2018-01-11,channel,58
2018-01-12,channel,59
2018-01-13,channel,60
2018-01-14,channel,60
2018-01-15,channel,60
2018-01-16,channel,70
2018-01-17,channel,63
2018-01-18,channel,52
2018-01-19,channel,49
2018-01-20,channel,53
2018-01-21,channel,67
2018-01-22,channel,55
2018-01-23,channel,48
2018-01-24,channel,49
2018-01-25,channel,48
2018-01-26,channel,50
2018-01-27,channel,55
2018-01-28,channel,60
2018-01-29,channel,56
2018-01-30,channel,47
2018-01-31,channel,47
2018-02-01,channel,53
2018-02-02,channel,49
2018-02-03,channel,57
2018-02-04,channel,100
2018-02-05,channel,59
2018-02-06,channel,54
2018-02-07,channel,59
2018-02-08,channel,56
2018-02-09,channel,58
2018-02-10,channel,63
2018-02-11,channel,60
2018-02-12,channel,46
2018-02-13,channel,49
2018-02-14,channel,48
2018-02-15,channel,47
2018-02-16,channel,53
2018-02-17,channel,60
2018-02-18,channel,57
2018-02-19,channel,53
2018-02-20,channel,50
2018-02-21,channel,52
2018-02-22,channel,51
2018-02-23,channel,48
2018-02-24,channel,54
2018-02-25,channel,51
2018-02-26,channel,44
2018-02-27,channel,45
2018-02-28,channel,46
2018-03-01,channel,50
2018-03-02,channel,55
2018-03-03,channel,54
2018-03-04,channel,56
2018-03-05,channel,59
2018-03-06,channel,71
2018-03-07,channel,57
2018-03-08,channel,58
2018-03-09,channel,47
2018-03-10,channel,57
2018-03-11,channel,57
2018-03-12,channel,60
2018-03-13,channel,53
2018-03-14,channel,53
2018-03-15,channel,50
2018-03-16,channel,52
2018-03-17,channel,54
2018-03-18,channel,65
2018-03-19,channel,54
2018-03-20,channel,63
2018-03-21,channel,58
2018-03-22,channel,50
2018-03-23,channel,51
2018-03-24,channel,54
2018-03-25,channel,53
2018-03-26,channel,45
2018-03-27,channel,49
2018-03-28,channel,47
2018-03-29,channel,52
2018-03-30,channel,49
2018-03-31,channel,60
2018-04-01,channel,60
2018-04-02,channel,55
2018-04-03,channel,58
2018-04-04,channel,56
2018-04-05,channel,54
2018-04-06,channel,60
2018-04-07,channel,79
2018-04-08,channel,64
2018-04-09,channel,49
2018-04-10,channel,50
2018-04-11,channel,47
2018-04-12,channel,47
2018-04-13,channel,52
2018-04-14,channel,60
2018-04-15,channel,63
2018-04-16,channel,51
2018-04-17,channel,44
2018-04-18,channel,47
2018-04-19,channel,47
2018-04-20,channel,45
2018-04-21,channel,52
2018-04-22,channel,51
2018-04-23,channel,47
2018-04-24,channel,47
2018-04-25,channel,46
2018-04-26,channel,48
2018-04-27,channel,48
2018-04-28,channel,48
2018-04-29,channel,53
2018-04-30,channel,46
2018-05-01,channel,46
2018-05-02,channel,48
2018-05-03,channel,51
2018-05-04,channel,46
2018-05-05,channel,54
2018-05-06,channel,53
2018-05-07,channel,42
2018-05-08,channel,44
2018-05-09,channel,44
2018-05-10,channel,47
2018-05-11,channel,45
2018-05-12,channel,51
2018-05-13,channel,52
2018-05-14,channel,45
2018-05-15,channel,55
2018-05-16,channel,48
2018-05-17,channel,51
2018-05-18,channel,47
2018-05-19,channel,64
2018-05-20,channel,56
2018-05-21,channel,47
2018-05-22,channel,47
2018-05-23,channel,44
2018-05-24,channel,48
2018-05-25,channel,51
2018-05-26,channel,69
2018-05-27,channel,60
2018-05-28,channel,52
2018-05-29,channel,48
2018-05-30,channel,49
2018-05-31,channel,58
2018-06-01,channel,55
2018-06-02,channel,55
2018-06-03,channel,59
2018-06-04,channel,48
2018-06-05,channel,45
2018-06-06,channel,47
2018-06-07,channel,47
2018-06-08,channel,48
2018-06-09,channel,60
2018-06-10,channel,57
2018-06-11,channel,46
2018-06-12,channel,51
2018-06-13,channel,49
2018-06-14,channel,68
2017-11-14,cine,34
2017-11-15,cine,41
2017-11-16,cine,37
2017-11-17,cine,46
2017-11-18,cine,63
2017-11-19,cine,63
2017-11-20,cine,44
2017-11-21,cine,33
2017-11-22,cine,39
2017-11-23,cine,35
2017-11-24,cine,40
2017-11-25,cine,55
2017-11-26,cine,55
2017-11-27,cine,32
2017-11-28,cine,33
2017-11-29,cine,41
2017-11-30,cine,36
2017-12-01,cine,42
2017-12-02,cine,60
2017-12-03,cine,62
2017-12-04,cine,35
2017-12-05,cine,37
2017-12-06,cine,47
2017-12-07,cine,41
2017-12-08,cine,53
2017-12-09,cine,57
2017-12-10,cine,52
2017-12-11,cine,37
2017-12-12,cine,35
2017-12-13,cine,43
2017-12-14,cine,36
2017-12-15,cine,45
2017-12-16,cine,61
2017-12-17,cine,60
2017-12-18,cine,38
2017-12-19,cine,39
2017-12-20,cine,46
2017-12-21,cine,37
2017-12-22,cine,41
2017-12-23,cine,47
2017-12-24,cine,32
2017-12-25,cine,66
2017-12-26,cine,67
2017-12-27,cine,71
2017-12-28,cine,56
2017-12-29,cine,53
2017-12-30,cine,61
2017-12-31,cine,37
2018-01-01,cine,66
2018-01-02,cine,61
2018-01-03,cine,67
2018-01-04,cine,58
2018-01-05,cine,55
2018-01-06,cine,73
2018-01-07,cine,66
2018-01-08,cine,46
2018-01-09,cine,45
2018-01-10,cine,50
2018-01-11,cine,47
2018-01-12,cine,54
2018-01-13,cine,76
2018-01-14,cine,74
2018-01-15,cine,45
2018-01-16,cine,44
2018-01-17,cine,49
2018-01-18,cine,44
2018-01-19,cine,50
2018-01-20,cine,67
2018-01-21,cine,64
2018-01-22,cine,39
2018-01-23,cine,43
2018-01-24,cine,48
2018-01-25,cine,48
2018-01-26,cine,51
2018-01-27,cine,67
2018-01-28,cine,62
2018-01-29,cine,40
2018-01-30,cine,41
2018-01-31,cine,47
2018-02-01,cine,41
2018-02-02,cine,46
2018-02-03,cine,64
2018-02-04,cine,61
2018-02-05,cine,40
2018-02-06,cine,41
2018-02-07,cine,47
2018-02-08,cine,47
2018-02-09,cine,54
2018-02-10,cine,69
2018-02-11,cine,76
2018-02-12,cine,51
2018-02-13,cine,50
2018-02-14,cine,58
2018-02-15,cine,49
2018-02-16,cine,55
2018-02-17,cine,74
2018-02-18,cine,71
2018-02-19,cine,45
2018-02-20,cine,43
2018-02-21,cine,48
2018-02-22,cine,41
2018-02-23,cine,46
2018-02-24,cine,64
2018-02-25,cine,61
2018-02-26,cine,41
2018-02-27,cine,44
2018-02-28,cine,43
2018-03-01,cine,38
2018-03-02,cine,48
2018-03-03,cine,74
2018-03-04,cine,61
2018-03-05,cine,40
2018-03-06,cine,36
2018-03-07,cine,42
2018-03-08,cine,36
2018-03-09,cine,46
2018-03-10,cine,68
2018-03-11,cine,63
2018-03-12,cine,35
2018-03-13,cine,34
2018-03-14,cine,38
2018-03-15,cine,34
2018-03-16,cine,43
2018-03-17,cine,66
2018-03-18,cine,66
2018-03-19,cine,40
2018-03-20,cine,35
2018-03-21,cine,36
2018-03-22,cine,36
2018-03-23,cine,41
2018-03-24,cine,66
2018-03-25,cine,62
2018-03-26,cine,37
2018-03-27,cine,39
2018-03-28,cine,49
2018-03-29,cine,54
2018-03-30,cine,64
2018-03-31,cine,61
2018-04-01,cine,60
2018-04-02,cine,42
2018-04-03,cine,33
2018-04-04,cine,36
2018-04-05,cine,35
2018-04-06,cine,42
2018-04-07,cine,63
2018-04-08,cine,58
2018-04-09,cine,34
2018-04-10,cine,34
2018-04-11,cine,37
2018-04-12,cine,36
2018-04-13,cine,44
2018-04-14,cine,63
2018-04-15,cine,58
2018-04-16,cine,32
2018-04-17,cine,32
2018-04-18,cine,37
2018-04-19,cine,35
2018-04-20,cine,43
2018-04-21,cine,58
2018-04-22,cine,55
2018-04-23,cine,35
2018-04-24,cine,39
2018-04-25,cine,44
2018-04-26,cine,56
2018-04-27,cine,68
2018-04-28,cine,97
2018-04-29,cine,100
2018-04-30,cine,83
2018-05-01,cine,89
2018-05-02,cine,53
2018-05-03,cine,46
2018-05-04,cine,53
2018-05-05,cine,73
2018-05-06,cine,73
2018-05-07,cine,57
2018-05-08,cine,51
2018-05-09,cine,51
2018-05-10,cine,41
2018-05-11,cine,43
2018-05-12,cine,57
2018-05-13,cine,57
2018-05-14,cine,40
2018-05-15,cine,36
2018-05-16,cine,40
2018-05-17,cine,41
2018-05-18,cine,46
2018-05-19,cine,62
2018-05-20,cine,64
2018-05-21,cine,39
2018-05-22,cine,35
2018-05-23,cine,41
2018-05-24,cine,38
2018-05-25,cine,45
2018-05-26,cine,53
2018-05-27,cine,53
2018-05-28,cine,33
2018-05-29,cine,31
2018-05-30,cine,36
2018-05-31,cine,38
2018-06-01,cine,40
2018-06-02,cine,60
2018-06-03,cine,58
2018-06-04,cine,37
2018-06-05,cine,34
2018-06-06,cine,38
2018-06-07,cine,35
2018-06-08,cine,44
2018-06-09,cine,57
2018-06-10,cine,64
2018-06-11,cine,40
2018-06-12,cine,37
2018-06-13,cine,42
2018-06-14,cine,41
2017-11-14,cinema,38
2017-11-15,cinema,44
2017-11-16,cinema,40
2017-11-17,cinema,56
2017-11-18,cinema,79
2017-11-19,cinema,67
2017-11-20,cinema,40
2017-11-21,cinema,35
2017-11-22,cinema,40
2017-11-23,cinema,39
2017-11-24,cinema,50
2017-11-25,cinema,69
2017-11-26,cinema,57
2017-11-27,cinema,33
2017-11-28,cinema,34
2017-11-29,cinema,36
2017-11-30,cinema,38
2017-12-01,cinema,47
2017-12-02,cinema,65
2017-12-03,cinema,59
2017-12-04,cinema,35
2017-12-05,cinema,35
2017-12-06,cinema,34
2017-12-07,cinema,37
2017-12-08,cinema,50
2017-12-09,cinema,62
2017-12-10,cinema,57
2017-12-11,cinema,35
2017-12-12,cinema,39
2017-12-13,cinema,44
2017-12-14,cinema,47
2017-12-15,cinema,53
2017-12-16,cinema,76
2017-12-17,cinema,71
2017-12-18,cinema,45
2017-12-19,cinema,45
2017-12-20,cinema,48
2017-12-21,cinema,48
2017-12-22,cinema,57
2017-12-23,cinema,69
2017-12-24,cinema,55
2017-12-25,cinema,82
2017-12-26,cinema,97
2017-12-27,cinema,82
2017-12-28,cinema,79
2017-12-29,cinema,78
2017-12-30,cinema,81
2017-12-31,cinema,58
2018-01-01,cinema,90
2018-01-02,cinema,72
2018-01-03,cinema,64
2018-01-04,cinema,58
2018-01-05,cinema,66
2018-01-06,cinema,87
2018-01-07,cinema,71
2018-01-08,cinema,44
2018-01-09,cinema,44
2018-01-10,cinema,43
2018-01-11,cinema,45
2018-01-12,cinema,59
2018-01-13,cinema,83
2018-01-14,cinema,73
2018-01-15,cinema,46
2018-01-16,cinema,42
2018-01-17,cinema,42
2018-01-18,cinema,44
2018-01-19,cinema,56
2018-01-20,cinema,83
2018-01-21,cinema,66
2018-01-22,cinema,39
2018-01-23,cinema,42
2018-01-24,cinema,43
2018-01-25,cinema,44
2018-01-26,cinema,58
2018-01-27,cinema,79
2018-01-28,cinema,68
2018-01-29,cinema,40
2018-01-30,cinema,41
2018-01-31,cinema,41
2018-02-01,cinema,43
2018-02-02,cinema,53
2018-02-03,cinema,78
2018-02-04,cinema,61
2018-02-05,cinema,38
2018-02-06,cinema,40
2018-02-07,cinema,44
2018-02-08,cinema,48
2018-02-09,cinema,59
2018-02-10,cinema,78
2018-02-11,cinema,77
2018-02-12,cinema,52
2018-02-13,cinema,55
2018-02-14,cinema,62
2018-02-15,cinema,57
2018-02-16,cinema,71
2018-02-17,cinema,100
2018-02-18,cinema,86
2018-02-19,cinema,54
2018-02-20,cinema,47
2018-02-21,cinema,46
